id,날짜,작물분류,품목명,평균가,평균기온,강수량,월,전년도가격,7일평균가,30일평균가,전일가격,가격변화율,7일내_폭염발생,환절기여부,봄_환절기여부,7일누적강수량
7528,2024-04-04,토마토,방울토마토(일반),69369.0,15.5,0.0,4,26032.0,62050.71428571428,52477.433333333334,60075.0,0.1547066167290887,0,0,1,3.300000000000046
7529,2024-04-05,토마토,방울토마토(일반),59763.0,14.0,0.0,4,23815.0,63681.857142857145,52356.76666666667,69369.0,-0.13847684124032344,0,0,1,1.400000000000046
7530,2024-04-06,토마토,방울토마토(일반),55373.0,12.7,0.0,4,25508.0,63941.0,52089.76666666667,59763.0,-0.07345682111005136,0,0,1,0.0
7531,2024-04-08,토마토,방울토마토(일반),51374.0,16.2,0.0,4,24588.0,59851.57142857143,51979.13333333333,55373.0,-0.07221931266140535,0,0,1,0.0
7532,2024-04-09,토마토,방울토마토(일반),49710.0,15.3,0.0,4,25058.0,57901.71428571428,51615.96666666667,51374.0,-0.03238992486471759,0,0,1,0.0
7533,2024-04-10,토마토,방울토마토(일반),41208.0,13.8,0.0,4,24169.0,55267.42857142857,51225.2,49710.0,-0.17103198551599275,0,0,1,0.0
7534,2024-04-11,토마토,방울토마토(일반),39621.0,15.5,0.0,4,26205.0,52345.42857142857,50468.23333333333,41208.0,-0.03851193942923703,0,0,1,0.0
7535,2024-04-12,토마토,방울토마토(일반),36736.0,17.2,0.0,4,32623.0,47683.57142857143,49708.7,39621.0,-0.07281492138007617,0,0,1,0.0
7536,2024-04-13,토마토,방울토마토(일반),31222.0,19.1,0.0,4,26348.0,43606.28571428572,49064.03333333333,36736.0,-0.15009799651567945,0,0,1,0.0
7537,2024-04-15,토마토,방울토마토(일반),29844.0,16.0,17.1,4,35253.0,39959.28571428572,48326.36666666667,31222.0,-0.044135545448722,0,0,1,17.100000000000048
7538,2024-04-16,토마토,방울토마토(일반),32182.0,13.3,2.3,4,27946.0,37217.57142857143,47794.76666666667,29844.0,0.07834070499932988,0,0,1,19.40000000000005
7539,2024-04-17,토마토,방울토마토(일반),29119.0,15.0,0.0,4,34576.0,34276.0,47451.933333333334,32182.0,-0.09517742837611087,0,0,1,19.40000000000005
7540,2024-04-18,토마토,방울토마토(일반),34151.0,17.3,0.0,4,32564.0,33267.857142857145,47063.9,29119.0,0.1728081321473951,0,0,1,19.40000000000005
7541,2024-04-19,토마토,방울토마토(일반),35217.0,17.6,0.0,4,33636.0,32638.714285714286,46770.3,34151.0,0.031214312904453756,0,0,1,19.40000000000005
7542,2024-04-20,토마토,방울토마토(일반),37210.0,14.9,4.8,4,27403.0,32706.428571428572,46596.166666666664,35217.0,0.056591986824545026,0,0,1,24.200000000000045
7543,2024-04-22,토마토,방울토마토(일반),37668.0,18.8,0.0,4,29183.0,33627.28571428572,46499.5,37210.0,0.012308519215264768,0,0,1,24.200000000000045
7544,2024-04-23,토마토,방울토마토(일반),38246.0,17.3,0.0,4,26130.0,34827.57142857143,46299.7,37668.0,0.015344589572050538,0,0,1,7.100000000000046
7545,2024-04-24,토마토,방울토마토(일반),37773.0,13.2,9.0,4,29058.0,35626.28571428572,46313.23333333333,38246.0,-0.012367306384981402,0,0,1,13.800000000000047
7546,2024-04-25,토마토,방울토마토(일반),35298.0,14.4,0.0,4,26878.0,36509.0,46075.6,37773.0,-0.0655229926137717,0,0,1,13.800000000000047
7547,2024-04-26,토마토,방울토마토(일반),31855.0,17.8,0.0,4,27208.0,36181.0,45419.53333333333,35298.0,-0.0975409371635787,0,0,1,13.800000000000047
7548,2024-04-27,토마토,방울토마토(일반),40277.0,18.2,0.0,4,36456.0,36903.857142857145,45120.6,31855.0,0.2643854967822947,0,0,1,13.800000000000047
7549,2024-04-29,토마토,방울토마토(일반),33819.0,20.9,0.0,4,42714.0,36419.42857142857,44663.066666666666,40277.0,-0.16033964793802913,0,0,1,9.000000000000046
7550,2024-04-30,토마토,방울토마토(일반),29694.0,18.6,0.0,4,39589.0,35280.28571428572,44187.5,33819.0,-0.12197285549543158,0,0,1,9.000000000000046
7551,2024-05-01,토마토,방울토마토(일반),34700.0,18.5,0.0,5,41291.0,34773.71428571428,43880.5,29694.0,0.16858624637974007,0,0,0,9.000000000000046
7552,2024-05-02,토마토,방울토마토(일반),38543.0,18.1,0.0,5,46950.0,34883.71428571428,43553.76666666667,34700.0,0.1107492795389049,0,0,0,0.0
7553,2024-05-03,토마토,방울토마토(일반),47603.0,19.7,0.0,5,43183.0,36641.57142857143,43355.23333333333,38543.0,0.2350621383908882,0,0,0,0.0
7554,2024-05-04,토마토,방울토마토(일반),47696.0,21.4,0.0,5,38393.0,38904.57142857143,42278.433333333334,47603.0,0.0019536583828749787,0,0,0,0.0
7555,2024-05-06,토마토,방울토마토(일반),36927.0,13.9,12.3,5,44000.0,38426.0,41397.36666666667,47696.0,-0.22578413284132837,0,0,0,12.300000000000047
7556,2024-05-07,토마토,방울토마토(일반),35115.0,13.3,2.4,5,38689.0,38611.142857142855,40579.6,36927.0,-0.04906978633520187,0,0,0,14.700000000000047
7557,2024-05-08,토마토,방울토마토(일반),32189.0,14.7,0.0,5,40653.0,38967.57142857143,39650.066666666666,35115.0,-0.08332621386871708,0,0,0,14.700000000000047
7558,2024-05-09,토마토,방울토마토(일반),37014.0,16.1,0.0,5,29974.0,39298.142857142855,38571.566666666666,32189.0,0.1498959271800926,0,0,0,14.700000000000047
7559,2024-05-10,토마토,방울토마토(일반),33645.0,17.9,0.0,5,29178.0,38598.42857142857,37700.96666666667,37014.0,-0.09101961420003246,0,0,0,14.700000000000047
7560,2024-05-11,토마토,방울토마토(일반),31067.0,17.0,31.7,5,34009.0,36236.142857142855,36890.76666666667,33645.0,-0.07662356962401551,0,0,0,46.40000000000005
7561,2024-05-13,토마토,방울토마토(일반),31365.0,18.3,0.0,5,41557.0,33903.142857142855,36223.8,31067.0,0.009592171757813794,0,0,0,46.40000000000005
7562,2024-05-14,토마토,방울토마토(일반),37854.0,18.8,0.0,5,29865.0,34035.57142857143,35828.6,31365.0,0.20688665710186505,0,0,0,34.10000000000005
7563,2024-05-15,토마토,방울토마토(일반),39319.0,12.6,20.6,5,28451.0,34636.142857142855,35765.63333333333,37854.0,0.03870132614783106,0,0,0,52.30000000000005
7564,2024-05-16,토마토,방울토마토(일반),33994.0,13.7,0.1,5,32930.0,34894.0,35578.066666666666,39319.0,-0.1354307078003001,0,0,0,52.40000000000005
7565,2024-05-17,토마토,방울토마토(일반),28766.0,18.3,0.0,5,25396.0,33715.71428571428,35312.4,33994.0,-0.1537918456198153,0,0,0,52.40000000000005
7566,2024-05-18,토마토,방울토마토(일반),24854.0,20.7,0.0,5,28727.0,32459.85714285714,35100.13333333333,28766.0,-0.13599388166585558,0,0,0,52.40000000000005
7567,2024-05-20,토마토,방울토마토(일반),32597.0,19.4,0.0,5,21671.0,32678.428571428572,35191.9,24854.0,0.31153939003782094,0,0,0,20.70000000000005
7568,2024-05-21,토마토,방울토마토(일반),25763.0,21.7,0.0,5,27752.0,31878.14285714286,34977.933333333334,32597.0,-0.20965119489523576,0,0,0,20.70000000000005
7569,2024-05-22,토마토,방울토마토(일반),21159.0,20.5,0.0,5,27844.0,29493.14285714286,34712.6,25763.0,-0.17870589605247833,0,0,0,20.70000000000005
7570,2024-05-23,토마토,방울토마토(일반),19580.0,20.2,0.0,5,32328.0,26673.285714285714,34226.9,21159.0,-0.0746254548891725,0,0,0,0.10000000000004619
7571,2024-05-24,토마토,방울토마토(일반),24007.0,20.1,0.0,5,34000.0,25246.571428571428,33853.23333333333,19580.0,0.22609805924412663,0,0,0,0.0
7572,2024-05-25,토마토,방울토마토(일반),18358.0,21.4,0.0,5,36451.0,23759.714285714286,33224.833333333336,24007.0,-0.23530636897571544,0,0,0,0.0
7573,2024-05-27,토마토,방울토마토(일반),20708.0,18.5,0.0,5,43924.0,23167.428571428572,32659.5,18358.0,0.12800958710099142,0,0,0,0.0
7574,2024-05-28,토마토,방울토마토(일반),23776.0,20.4,0.0,5,35940.0,21907.285714285714,32177.166666666668,20708.0,0.1481553022986286,0,0,0,0.0
7575,2024-05-29,토마토,방울토마토(일반),26475.0,21.2,0.0,5,39043.0,22009.0,31800.566666666666,23776.0,0.11351783310901742,0,0,0,0.0
7576,2024-05-30,토마토,방울토마토(일반),30705.0,20.7,0.0,5,40840.0,23372.714285714286,31647.466666666667,26475.0,0.15977337110481593,0,0,0,0.0
7577,2024-05-31,토마토,방울토마토(일반),22450.0,20.4,1.0,5,46844.0,23782.714285714286,31333.966666666667,30705.0,-0.2688487217065625,0,0,0,1.0000000000000462
7578,2024-06-01,토마토,방울토마토(일반),22031.0,20.7,0.0,6,44680.0,23500.428571428572,30725.766666666666,22450.0,-0.01866369710467708,0,0,0,1.0000000000000462
7579,2024-06-03,토마토,방울토마토(일반),23693.0,22.2,0.0,6,45418.0,24262.571428571428,30388.233333333334,22031.0,0.0754391539194772,0,0,0,1.0000000000000462
7580,2024-06-04,토마토,방울토마토(일반),21000.0,22.8,0.0,6,42685.0,24304.285714285714,30098.433333333334,23693.0,-0.11366226311568817,0,0,0,1.0000000000000462
7581,2024-06-05,토마토,방울토마토(일반),25529.0,23.6,0.0,6,41294.0,24554.714285714286,29792.733333333334,21000.0,0.21566666666666667,0,0,0,1.0000000000000462
7582,2024-06-06,토마토,방울토마토(일반),22935.0,24.1,0.0,6,56456.0,24049.0,29272.466666666667,25529.0,-0.10160993380077554,0,0,0,1.0000000000000462
7583,2024-06-07,토마토,방울토마토(일반),20896.0,23.1,0.8,6,60109.0,22647.714285714286,28382.233333333334,22935.0,-0.0889034227163723,0,0,0,1.8000000000000462
7584,2024-06-08,토마토,방울토마토(일반),19044.0,20.3,16.9,6,50484.0,22161.14285714286,27427.166666666668,20896.0,-0.08862940275650844,0,0,0,17.700000000000045
7585,2024-06-10,토마토,방울토마토(일반),18725.0,24.7,0.0,6,48163.0,21688.85714285714,26820.433333333334,19044.0,-0.016750682629699698,0,0,0,17.700000000000045
7586,2024-06-11,토마토,방울토마토(일반),19432.0,25.4,0.0,6,40556.0,21080.14285714286,26297.666666666668,18725.0,0.0377570093457944,0,0,0,17.700000000000045
7587,2024-06-12,토마토,방울토마토(일반),18807.0,24.8,0.0,6,24231.0,20766.85714285714,25851.6,19432.0,-0.032163441745574284,0,0,0,17.700000000000045
7588,2024-06-13,토마토,방울토마토(일반),19201.0,26.4,0.0,6,28130.0,19862.85714285714,25257.833333333332,18807.0,0.020949646408252143,0,0,0,17.700000000000045
7589,2024-06-14,토마토,방울토마토(일반),19915.0,26.3,0.0,6,25725.0,19431.428571428572,24800.166666666668,19201.0,0.03718556325191402,0,0,0,17.700000000000045
7590,2024-06-15,토마토,방울토마토(일반),19526.0,24.2,6.1,6,18509.0,19235.714285714286,24415.466666666667,19915.0,-0.01953301531508911,0,0,0,23.000000000000043
7591,2024-06-17,토마토,방울토마토(일반),18625.0,24.8,0.0,6,19614.0,19175.85714285714,23990.8,19526.0,-0.04614360340059409,0,0,0,6.100000000000046
7592,2024-06-18,토마토,방울토마토(일반),17142.0,26.0,0.0,6,19591.0,18949.714285714286,23300.4,18625.0,-0.07962416107382553,0,0,0,6.100000000000046
7593,2024-06-19,토마토,방울토마토(일반),15641.0,28.8,0.0,6,23848.0,18408.14285714286,22511.133333333335,17142.0,-0.08756271146890682,0,0,0,6.100000000000046
7594,2024-06-20,토마토,방울토마토(일반),14802.0,29.4,0.0,6,20342.0,17836.0,21871.4,15641.0,-0.053641071542740226,0,0,0,6.100000000000046
7595,2024-06-21,토마토,방울토마토(일반),12394.0,28.1,0.0,6,23012.0,16863.571428571428,21325.666666666668,14802.0,-0.1626807188217808,0,0,0,6.100000000000046
7596,2024-06-22,토마토,방울토마토(일반),11027.0,24.2,16.5,6,20579.0,15593.857142857143,20864.766666666666,12394.0,-0.11029530417944167,0,0,0,22.600000000000044
7597,2024-06-24,토마토,방울토마토(일반),10488.0,24.3,0.0,6,25867.0,14302.714285714286,20127.8,11027.0,-0.04888002176475925,0,0,0,16.500000000000043
7598,2024-06-25,토마토,방울토마토(일반),9087.0,22.9,0.0,6,19531.0,12940.142857142857,19571.933333333334,10488.0,-0.13358123569794045,0,0,0,16.500000000000043
7599,2024-06-26,토마토,방울토마토(일반),11108.0,24.9,0.0,6,19877.0,12078.142857142857,19236.9,9087.0,0.2224056344228018,0,0,0,16.500000000000043
7600,2024-06-27,토마토,방울토마토(일반),12644.0,26.3,0.0,6,22472.0,11650.0,19005.7,11108.0,0.1382787180410514,0,0,0,16.500000000000043
7601,2024-06-28,토마토,방울토마토(일반),12167.0,26.6,0.0,6,28883.0,11273.57142857143,18611.033333333333,12644.0,-0.03772540335336916,0,0,0,16.500000000000043
7602,2024-06-29,토마토,방울토마토(일반),17562.0,26.7,38.3,6,30946.0,12011.857142857143,18584.5,12167.0,0.4434125092463219,0,0,0,54.80000000000004
7603,2024-07-01,토마토,방울토마토(일반),17762.0,26.3,0.0,7,21746.0,12974.0,18486.3,17562.0,0.011388224575788586,0,0,0,38.30000000000004
7604,2024-07-02,토마토,방울토마토(일반),22353.0,23.2,65.1,7,20142.0,14669.0,18438.866666666665,17762.0,0.25847314491611306,0,0,0,103.40000000000003
7605,2024-07-03,토마토,방울토마토(일반),23760.0,24.7,0.8,7,18150.0,16765.14285714286,18348.366666666665,22353.0,0.06294457119849683,0,0,0,104.20000000000003
7606,2024-07-04,토마토,방울토마토(일반),26442.0,26.8,3.6,7,19581.0,18955.714285714286,18206.266666666666,23760.0,0.1128787878787878,0,0,0,107.80000000000004
7607,2024-07-05,토마토,방울토마토(일반),23855.0,23.4,4.1,7,23114.0,20557.285714285714,18253.1,26442.0,-0.0978367748279253,0,0,0,111.90000000000003
7608,2024-07-06,토마토,방울토마토(일반),22912.0,25.1,2.8,7,24507.0,22092.285714285714,18282.466666666667,23855.0,-0.039530496751205235,0,0,0,114.70000000000003
7609,2024-07-08,토마토,방울토마토(일반),17787.0,23.8,21.1,7,21245.0,22124.428571428572,18085.6,22912.0,-0.22368191340782118,0,0,0,97.50000000000004
7610,2024-07-09,토마토,방울토마토(일반),19125.0,24.5,0.3,7,20447.0,22319.14285714286,18023.1,17787.0,0.07522347782088046,0,0,0,97.80000000000004
7611,2024-07-10,토마토,방울토마토(일반),19321.0,26.6,1.4,7,22273.0,21886.0,17816.166666666668,19125.0,0.010248366013071886,0,0,0,34.100000000000044
7612,2024-07-11,토마토,방울토마토(일반),20969.0,25.7,0.0,7,23570.0,21487.285714285714,17750.633333333335,19321.0,0.08529579214326377,0,0,0,33.30000000000005
7613,2024-07-12,토마토,방울토마토(일반),24922.0,25.6,0.0,7,25269.0,21270.14285714286,17884.833333333332,20969.0,0.18851638132481274,0,0,0,29.700000000000045
7614,2024-07-13,토마토,방울토마토(일반),24153.0,28.1,0.0,7,17557.0,21312.714285714286,18055.133333333335,24922.0,-0.030856271567289983,0,0,0,25.600000000000044
7615,2024-07-15,토마토,방울토마토(일반),23124.0,28.4,0.0,7,16011.0,21343.0,18201.766666666666,24153.0,-0.042603403303937415,0,0,0,22.800000000000043
7616,2024-07-16,토마토,방울토마토(일반),24673.0,27.0,17.0,7,19621.0,22326.714285714286,18376.466666666667,23124.0,0.06698668050510292,0,0,0,18.700000000000042
7617,2024-07-17,토마토,방울토마토(일반),23938.0,25.4,98.8,7,18275.0,23014.285714285714,18547.5,24673.0,-0.029789648603736896,0,0,0,117.20000000000005
7618,2024-07-18,토마토,방울토마토(일반),24017.0,24.3,128.8,7,22017.0,23685.14285714286,18708.033333333333,23938.0,0.003300192163087967,0,0,0,244.60000000000005
7619,2024-07-19,토마토,방울토마토(일반),23770.0,27.0,0.1,7,19909.0,24085.285714285714,18836.533333333333,24017.0,-0.01028438189615688,0,0,0,244.70000000000005
7620,2024-07-20,토마토,방울토마토(일반),22482.0,27.2,14.9,7,16833.0,23736.714285714286,18935.066666666666,23770.0,-0.0541859486748002,0,0,0,259.6
7621,2024-07-22,토마토,방울토마토(일반),23335.0,26.6,79.9,7,18327.0,23619.85714285714,19092.066666666666,22482.0,0.037941464282537085,0,0,0,339.50000000000006
7622,2024-07-23,토마토,방울토마토(일반),22794.0,26.4,2.0,7,22882.0,23572.714285714286,19280.466666666667,23335.0,-0.023184058281551345,0,0,0,341.50000000000006
7623,2024-07-24,토마토,방울토마토(일반),27054.0,28.1,14.7,7,22218.0,23912.85714285714,19660.9,22794.0,0.18689128718083703,0,0,0,339.20000000000005
7624,2024-07-25,토마토,방울토마토(일반),28736.0,28.8,25.3,7,23916.0,24598.285714285714,20125.366666666665,27054.0,0.062171952391513186,0,0,0,265.70000000000005
7625,2024-07-26,토마토,방울토마토(일반),30583.0,28.7,5.5,7,27122.0,25536.285714285714,20731.666666666668,28736.0,0.06427477728285069,0,0,0,142.40000000000006
7626,2024-07-27,토마토,방울토마토(일반),31988.0,28.9,33.5,7,21395.0,26710.285714285714,21430.366666666665,30583.0,0.04594055521041107,0,0,0,175.80000000000007
7627,2024-07-29,토마토,방울토마토(일반),28880.0,27.4,0.0,7,19744.0,27624.285714285714,22043.433333333334,31988.0,-0.0971614355383269,0,0,0,160.90000000000006
7628,2024-07-30,토마토,방울토마토(일반),28823.0,28.6,0.0,7,19842.0,28408.285714285714,22701.3,28880.0,-0.0019736842105263497,0,0,0,81.00000000000006
7629,2024-07-31,토마토,방울토마토(일반),32950.0,29.4,0.0,7,20165.0,29859.14285714286,23429.366666666665,28823.0,0.14318426256808792,0,0,0,79.00000000000006
7630,2024-08-01,토마토,방울토마토(일반),33031.0,29.9,0.3,8,19152.0,30713.0,24108.933333333334,32950.0,0.0024582701062214607,0,0,0,64.60000000000005
7631,2024-08-02,토마토,방울토마토(일반),38906.0,29.6,0.0,8,26068.0,32165.85714285714,25000.233333333334,33031.0,0.17786321939995764,0,0,0,39.300000000000054
7632,2024-08-05,토마토,방울토마토(일반),24300.0,30.0,1.3,8,20607.0,31268.285714285714,25224.833333333332,38906.0,-0.37541767336657583,0,0,0,35.10000000000006
7633,2024-08-06,토마토,방울토마토(일반),28053.0,29.5,0.0,8,23845.0,30706.14285714286,25567.866666666665,24300.0,0.15444444444444438,0,0,0,1.600000000000057
7634,2024-08-07,토마토,방울토마토(일반),27661.0,29.6,3.4,8,18982.0,30532.0,25744.8,28053.0,-0.013973550065946583,0,0,0,5.000000000000057
7635,2024-08-08,토마토,방울토마토(일반),30773.0,28.5,0.0,8,21532.0,30810.571428571428,25978.566666666666,27661.0,0.11250497089765377,0,0,0,5.000000000000057
7636,2024-08-09,토마토,방울토마토(일반),32858.0,29.3,0.0,8,20562.0,30797.428571428572,26192.433333333334,30773.0,0.0677542001104865,0,0,0,5.000000000000057
7637,2024-08-10,토마토,방울토마토(일반),30745.0,30.0,0.0,8,23110.0,30470.85714285714,26422.1,32858.0,-0.06430701807778927,0,0,0,4.700000000000057
7638,2024-08-12,토마토,방울토마토(일반),27547.0,31.1,0.0,8,22606.0,28848.14285714286,26576.6,30745.0,-0.1040169133192389,0,0,0,4.700000000000057
7639,2024-08-13,토마토,방울토마토(일반),26630.0,31.3,0.0,8,22101.0,29181.0,26871.366666666665,27547.0,-0.03328856136784408,0,0,0,3.4000000000000568
7640,2024-08-14,토마토,방울토마토(일반),27055.0,30.0,3.0,8,16801.0,29038.428571428572,27135.7,26630.0,0.015959444235824183,0,0,0,6.400000000000057
7641,2024-08-15,토마토,방울토마토(일반),29418.0,29.2,6.4,8,17169.0,29289.428571428572,27472.266666666666,27055.0,0.08734060247643693,0,0,0,9.400000000000057
7642,2024-08-16,토마토,방울토마토(일반),34497.0,29.8,0.0,8,15126.0,29821.428571428572,27923.2,29418.0,0.17264939832755455,0,0,0,9.400000000000057
7643,2024-08-17,토마토,방울토마토(일반),33204.0,29.8,11.0,8,17665.0,29870.85714285714,28199.266666666666,34497.0,-0.03748152013218542,0,0,0,20.400000000000055
7644,2024-08-19,토마토,방울토마토(일반),28315.0,29.7,2.3,8,16261.0,29523.714285714286,28338.0,33204.0,-0.14724129622937,0,0,0,22.700000000000056
7645,2024-08-20,토마토,방울토마토(일반),25808.0,31.4,0.0,8,13438.0,29275.285714285714,28427.466666666667,28315.0,-0.08853964329860498,0,0,0,22.700000000000056
7646,2024-08-21,토마토,방울토마토(일반),31090.0,28.4,42.2,8,13282.0,29912.428571428572,28641.366666666665,25808.0,0.20466522008679489,0,0,0,64.90000000000006
7647,2024-08-22,토마토,방울토마토(일반),26929.0,28.6,0.6,8,12360.0,29894.428571428572,28741.066666666666,31090.0,-0.13383724670312003,0,0,0,62.500000000000064
7648,2024-08-23,토마토,방울토마토(일반),24963.0,28.4,0.0,8,12379.0,29258.0,28772.6,26929.0,-0.07300679564781465,0,0,0,56.100000000000065
7649,2024-08-24,토마토,방울토마토(일반),24180.0,27.6,2.0,8,15098.0,27784.14285714286,28786.266666666666,24963.0,-0.03136642230501141,0,0,0,58.100000000000065
7650,2024-08-26,토마토,방울토마토(일반),24505.0,28.1,0.0,8,16097.0,26541.428571428572,28853.7,24180.0,0.013440860215053752,0,0,0,47.100000000000065
7651,2024-08-27,토마토,방울토마토(일반),26725.0,26.5,0.3,8,17879.0,26314.285714285714,28966.7,24505.0,0.09059375637624978,0,0,0,45.10000000000006
7652,2024-08-28,토마토,방울토마토(일반),27786.0,28.2,0.0,8,16948.0,26596.85714285714,29133.1,26725.0,0.039700654817586445,0,0,0,45.10000000000006
7653,2024-08-29,토마토,방울토마토(일반),32086.0,28.4,0.0,8,19059.0,26739.14285714286,29300.833333333332,27786.0,0.1547541927589433,0,0,0,2.9000000000000568
7654,2024-08-30,토마토,방울토마토(일반),35890.0,28.0,0.0,8,23378.0,28019.285714285714,29539.3,32086.0,0.11855637972947708,0,0,0,2.3000000000000567
7655,2024-08-31,토마토,방울토마토(일반),29520.0,27.6,0.0,8,23483.0,28670.285714285714,29503.866666666665,35890.0,-0.1774867651156311,0,0,0,2.3000000000000567
7656,2024-09-02,토마토,방울토마토(일반),29905.0,24.5,2.7,9,17977.0,29488.14285714286,29434.433333333334,29520.0,0.013042005420054181,0,1,0,3.000000000000057
7657,2024-09-03,토마토,방울토마토(일반),30766.0,27.0,0.0,9,14602.0,30382.571428571428,29497.3,29905.0,0.028791172044808633,0,1,0,3.000000000000057
7658,2024-09-04,토마토,방울토마토(일반),35109.0,27.9,0.0,9,14900.0,31580.285714285714,29706.833333333332,30766.0,0.14116232204381451,0,1,0,2.700000000000057
7659,2024-09-05,토마토,방울토마토(일반),46670.0,26.3,6.9,9,15112.0,34278.0,30164.166666666668,35109.0,0.32928878635107806,0,1,0,9.600000000000058
7660,2024-09-06,토마토,방울토마토(일반),45156.0,24.0,0.7,9,15500.0,36145.142857142855,30568.333333333332,46670.0,-0.03244053996143137,0,1,0,10.300000000000058
7661,2024-09-07,토마토,방울토마토(일반),35366.0,26.5,0.0,9,16561.0,36070.28571428572,30450.333333333332,45156.0,-0.21680396846487726,0,1,0,10.300000000000058
7662,2024-09-09,토마토,방울토마토(일반),37849.0,28.5,0.0,9,17688.0,37260.142857142855,30901.966666666667,35366.0,0.07020867499858618,0,1,0,10.300000000000058
7663,2024-09-10,토마토,방울토마토(일반),36561.0,29.4,0.0,9,16437.0,38211.0,31185.566666666666,37849.0,-0.0340299611614574,0,1,0,7.600000000000057
7664,2024-09-11,토마토,방울토마토(일반),37283.0,29.0,0.4,9,16502.0,39142.0,31506.3,36561.0,0.019747818713930165,0,1,0,8.000000000000057
7665,2024-09-12,토마토,방울토마토(일반),41043.0,25.4,32.7,9,18388.0,39989.71428571428,31848.633333333335,37283.0,0.10085025346672749,0,1,0,40.70000000000006
7666,2024-09-13,토마토,방울토마토(일반),40311.0,25.9,7.6,9,24758.0,39081.28571428572,32097.066666666666,41043.0,-0.017834953585264213,0,1,0,41.40000000000006
7667,2024-09-14,토마토,방울토마토(일반),32949.0,28.0,0.0,9,36679.0,37337.42857142857,32170.533333333333,40311.0,-0.18263005135074795,0,1,0,40.70000000000006
7668,2024-09-16,토마토,방울토마토(일반),19297.0,26.8,9.5,9,29858.0,35041.857142857145,31895.533333333333,32949.0,-0.4143373091747853,0,1,0,50.20000000000006
7669,2024-09-20,토마토,방울토마토(일반),18946.0,25.0,54.5,9,20958.0,32341.428571428572,31639.4,19297.0,-0.018189355858423628,0,1,0,104.70000000000006
7670,2024-09-21,토마토,방울토마토(일반),20136.0,19.3,27.0,9,17016.0,29995.0,31408.766666666666,18946.0,0.06281009183996611,0,1,0,131.70000000000005
7671,2024-09-23,토마토,방울토마토(일반),26419.0,20.8,0.0,9,15814.0,28443.0,31308.8,20136.0,0.3120282081843464,0,1,0,131.30000000000007
7672,2024-09-24,토마토,방울토마토(일반),31745.0,21.0,0.0,9,16000.0,27114.714285714286,31217.066666666666,26419.0,0.2015973352511451,0,1,0,98.60000000000007
7673,2024-09-25,토마토,방울토마토(일반),36965.0,23.3,0.0,9,18433.0,26636.714285714286,31342.433333333334,31745.0,0.16443534414868477,0,1,0,91.00000000000006
7674,2024-09-26,토마토,방울토마토(일반),38349.0,23.6,1.2,9,22979.0,27408.14285714286,31676.9,36965.0,0.03744082239956725,0,1,0,92.20000000000006
7675,2024-09-27,토마토,방울토마토(일반),32650.0,22.7,0.0,9,24667.0,29315.714285714286,31904.966666666667,38349.0,-0.1486088294349266,0,1,0,82.70000000000006
7676,2024-09-28,토마토,방울토마토(일반),33186.0,23.2,0.0,9,24911.0,31350.0,31974.833333333332,32650.0,0.016416539050535972,0,1,0,28.200000000000056
7677,2024-09-30,토마토,방울토마토(일반),33132.0,23.0,0.0,9,34191.0,33206.57142857143,32181.6,33186.0,-0.0016271921894774888,0,1,0,1.2000000000000568
7678,2024-10-01,토마토,방울토마토(일반),34133.0,18.3,2.5,10,33082.0,34308.57142857143,32487.266666666666,33132.0,0.03021248339973437,0,1,0,3.700000000000057
7679,2024-10-02,토마토,방울토마토(일반),32332.0,14.9,0.0,10,28531.0,34392.42857142857,32759.0,34133.0,-0.052764187150265096,0,1,0,3.700000000000057
7680,2024-10-03,토마토,방울토마토(일반),32438.0,16.4,0.0,10,31400.0,33745.71428571428,33023.433333333334,32332.0,0.0032784857107510668,0,1,0,3.700000000000057
7681,2024-10-04,토마토,방울토마토(일반),37980.0,17.6,0.0,10,35074.0,33693.0,33398.6,32438.0,0.17084900425426963,0,1,0,2.500000000000057
7682,2024-10-05,토마토,방울토마토(일반),40872.0,17.5,0.0,10,35081.0,34867.57142857143,33834.8,37980.0,0.07614533965244874,0,1,0,2.500000000000057
7683,2024-10-07,토마토,방울토마토(일반),51723.0,16.9,0.0,10,36783.0,37515.71428571428,34489.36666666667,40872.0,0.2654873752201996,0,1,0,2.500000000000057
7684,2024-10-08,토마토,방울토마토(일반),63131.0,17.7,0.0,10,30415.0,41801.28571428572,35397.4,51723.0,0.22055951897608406,0,1,0,2.500000000000057
7685,2024-10-09,토마토,방울토마토(일반),59242.0,18.8,0.0,10,22509.0,45388.28571428572,36388.13333333333,63131.0,-0.061602065546245144,0,1,0,0.0
7686,2024-10-10,토마토,방울토마토(일반),59929.0,18.8,0.0,10,24462.0,49330.71428571428,37388.933333333334,59242.0,0.011596502481347803,0,1,0,0.0
7687,2024-10-11,토마토,방울토마토(일반),72698.0,18.6,0.0,10,19980.0,55082.142857142855,38786.666666666664,59929.0,0.21306879807772527,0,1,0,0.0
7688,2024-10-12,토마토,방울토마토(일반),68308.0,18.3,0.0,10,24402.0,59414.71428571428,39893.3,72698.0,-0.06038680568928989,0,1,0,0.0
7689,2024-10-14,토마토,방울토마토(일반),72000.0,19.3,0.0,10,29465.0,63861.57142857143,40737.63333333333,68308.0,0.05404930608420688,0,1,0,0.0
